phiC,phiCsurf,phiS,phiSsurf,molar,molal,osm,gamma_per_vol,gamma,gammaC_per_vol,gammaC,ddA_nu,ddA_chi,ddA_eps,ddA,ddE_chi,ddE_eps,ddE,TddS_nu,TddS_chi,TddS_eps,TddS,ddA_nu_kJ,ddA_chi_kJ,ddA_eps_kJ,ddA_kJ,ddE_chi_kJ,ddE_eps_kJ,ddE_kJ,TddS_nu_kJ,TddS_chi_kJ,TddS_eps_kJ,TddS_kJ
0.1251,0.2182868325793242,0.8749,0.7817131674206758,2.8035498184751915,3.2044231551893825,3.075729404026202,0.7448987416412809,25.33179955708275,-0.042965473967761576,-1.4611284911399782,-0.9953968808597594,0.06880719028486697,2.7424633780605974,1.8158736874857049,-0.07294152789854987,1.0969853512242391,1.0240438233256892,0.9953968808597594,-0.14174871818341683,-1.6454780268363582,-0.7918298641600157,-2.4661674409054757,0.17047476804845843,6.79465047650835,4.498957803651333,-0.18071788715866596,2.717860190603341,2.537142303444675,2.4661674409054757,-0.3511926552071244,-4.076790285905009,-1.9618155002066575
0.1261,0.21970467884607264,0.8739,0.7802953211539274,2.825960288646856,3.2337341671207867,3.1028683119045466,0.7423051454882843,25.24359903504271,-0.04320751520511057,-1.469359596612869,-1.0006317078749651,0.06942563144453244,2.76027659847491,1.8290705220444772,-0.07359712861287347,1.104110639389964,1.0305135107770906,1.0006317078749651,-0.1430227600574059,-1.6561659590849458,-0.7985570112673865,-2.479137101743193,0.1720070005492931,6.838784012636679,4.531653911442779,-0.18234218513165415,2.735513605054672,2.5531714199230175,2.479137101743193,-0.35434918568094725,-4.1032704075820075,-1.9784824915197614
0.1271,0.22111866419033985,0.8729,0.7788813358096601,2.84837075881852,3.2631123368295567,3.130054076087018,0.7397219841883544,25.155753371443847,-0.04344832678372305,-1.4775488850348024,-1.0058321174923854,0.07004108680677,2.7780413118932423,1.842250281207627,-0.07424956412563156,1.111216524757297,1.0369669606316654,1.0058321174923854,-0.14429065093240157,-1.6668247871359454,-0.8052833205759615,-2.492021490999844,0.17353183552202275,6.882797369189964,4.564307713712143,-0.18395864108986926,2.7531189476759854,2.569160306586116,2.492021490999844,-0.35749047661189204,-4.129678421513979,-1.9951474071260265
0.1281,0.22252881303439506,0.8719,0.7774711869656049,2.870781228990184,3.2925578953895904,3.157286863343945,0.7371492040155744,25.068260739226883,-0.04368791577170937,-1.4856965967712747,-1.0109982962220114,0.07065351692880417,2.7957578251466497,1.8554130458534424,-0.07489879262409689,1.1183031300586597,1.0434043374345627,1.0109982962220114,-0.14555230955290105,-1.67745469508799,-0.8120087084188796,-2.504821070767361,0.17504917524433122,6.926691306364235,4.596919410841205,-0.18556715143926897,2.7706765225456933,2.5851093711064244,2.504821070767361,-0.3606163266836002,-4.1560147838185415,-2.0118100397347805
0.1291,0.22393514962347733,0.8709,0.7760648503765226,2.8931916991618487,3.322071074936099,3.184566841019801,0.7345867515373923,24.98111932130901,-0.043926289187645545,-1.4938029705032634,-1.0161304297170821,0.07126288343949283,2.813426442842054,1.8685588965644646,-0.07554477343156528,1.1253705771368214,1.0498258037052561,1.0161304297170821,-0.14680765687105812,-1.6880558657052325,-0.8187330928592085,-2.517536301015011,0.17655892464895115,6.970466578845073,4.6294892024790135,-0.18716761540039004,2.788186631538029,2.601019016137639,2.517536301015011,-0.3637265400493412,-4.182279947307045,-2.0284701863413748
0.1301,0.22533769802716547,0.8699,0.7746623019728345,2.915602169333513,3.3516521086717006,3.2118941770358447,0.7320345736138776,24.894327310558616,-0.04416345400092376,-1.5018682432391512,-1.0212287027721956,0.0718691490209486,2.831047467379456,1.881687913628209,-0.07618746698787289,1.1324189869517824,1.0562315199639096,1.0212287027721956,-0.14805661600882147,-1.6986284804276734,-0.8254563936642993,-2.5301676395847146,0.17806099127812966,7.014123935850254,4.662017287543669,-0.18875993496007823,2.8056495743401015,2.616889639380023,2.5301676395847146,-0.3668209262382079,-4.208474361510152,-2.045127648163646
0.1311,0.22673648214073813,0.8689,0.7732635178592618,2.938012639505177,3.3813012308725705,3.2392690398927733,0.7294926173969348,24.807882909768523,-0.04439941713210075,-1.509892650326572,-1.0262932993216012,0.0724722773904474,2.848621198969024,1.8948001770378702,-0.07682683483021648,1.1394484795876094,1.0626216447573928,1.0262932993216012,-0.1492991122206639,-1.7091727193814146,-0.8321785322804773,-2.5427155421868184,0.17955528523880554,7.057664121172083,4.69450386422407,-0.19034401482396907,2.8230656484688326,2.6327216336448633,2.5427155421868184,-0.3698993000627746,-4.234598472703251,-2.0617822305792073
0.1321,0.22813152568652864,0.8679,0.7718684743134714,2.9604231096768414,3.4110186768946202,3.266691598673394,0.7269608303295129,24.721784331629117,-0.0446341854532462,-1.517876425464258,-1.0313244024377106,0.07307223328262959,2.866147935648113,1.907895766493032,-0.07746283957428933,1.1464591742592452,1.0689963346849558,1.0313244024377106,-0.15053507285691892,-1.7196887613888678,-0.8388994318080761,-2.555180462396404,0.18104171915851114,7.101087873219566,4.726949129981673,-0.19191976236975117,2.840435149287827,2.6485153869180755,2.555180462396404,-0.3729614815282623,-4.260652723931739,-2.0784337430635973
0.1331,0.22952285221526855,0.8669,0.7704771477847314,2.9828335798485055,3.4408046831797265,3.2941620230453013,0.7244391601447676,24.636029798699862,-0.04486776578828828,-1.525819800713792,-1.0363221943297203,0.0736689824319841,2.8836279732981476,1.9209747614004113,-0.07809544489570856,1.153451189319259,1.0753557444235504,1.0363221943297203,-0.15176442732769266,-1.7301767839788886,-0.845619016976861,-2.567562851649874,0.1825202081419757,7.1443959250602385,4.7593532815523405,-0.19348708760115044,2.8577583700240954,2.664271282422945,2.567562851649874,-0.37600729574312614,-4.286637555036143,-2.095081999129395
0.1341,0.2309104851074251,0.8659,0.7690895148925749,3.0052440500201696,3.4706594872620045,3.3216804832635876,0.7219275548652133,24.55061754338044,-0.045100164913358644,-1.5337230065113376,-1.0412868563424391,0.07426249155560997,2.9010616056614222,1.9340372408745932,-0.0787246155117414,1.160424642264569,1.0817000267528276,1.0412868563424391,-0.15298710706735136,-1.7406369633968533,-0.8523372141217656,-2.57986315924205,0.18399066972841568,7.187589004461781,4.791716514948147,-0.19504590310265615,2.875035601784713,2.679989698682057,2.57986315924205,-0.37903657283107184,-4.312553402677068,-2.1117268162660903
0.1351,0.23229444757453072,0.8649,0.7677055524254692,3.027654520191834,3.5005833277741165,3.349247150173548,0.7194259628018558,24.465545807881284,-0.04533138955713633,-1.5415862716793367,-1.0462185689552588,0.07485272833625743,2.9184491243578066,1.9470832837388052,-0.07935031716332842,1.1673796497431228,1.0880293325797943,1.0462185689552588,-0.15420304549958586,-1.7510694746146838,-0.8590539511590108,-2.5920818323236183,0.185453023849518,7.23066783393342,4.824039025459319,-0.19659612399498191,2.8922671335733683,2.6956710095783865,2.5920818323236183,-0.38204914784449995,-4.338400700360051,-2.1283680158809326
0.1361,0.2336747626605018,0.8639,0.7663252373394982,3.050064990363498,3.5305764444536374,3.376862195213418,0.7169343325532828,24.380812844192626,-0.04556144640118881,-1.5494098234381057,-1.0511175117812968,0.07543966140563044,2.9357908189013138,1.9601129685256473,-0.07997251659738464,1.1743163275605253,1.0943438109631407,1.0511175117812968,-0.15541217800301507,-1.7614744913407885,-0.8657691575625068,-2.6042193158990106,0.1869071927880706,7.273633130766966,4.856321007656026,-0.19813766789121548,2.9094532523067858,2.71131558441557,2.6042193158990106,-0.3850448606792861,-4.364179878460181,-2.1450054232404567
0.1371,0.23505145324295154,0.8629,0.7649485467570485,3.0724754605351623,3.560639078149452,3.4045257904171184,0.7144526130047524,24.29641691405352,-0.04579034208031274,-1.5571938874174243,-1.055983863566661,0.07602326032796673,2.9530869767165924,1.973126373477898,-0.08059118154938939,1.181234790686637,1.1006436091372476,1.055983863566661,-0.15661444187735613,-1.7718521860299554,-0.8724827643406505,-2.6162760528245794,0.18835310113728118,7.316485607077682,4.888562655390383,-0.1996704548536838,2.9265942428310723,2.7269237879773884,2.6162760528245794,-0.38802355599096494,-4.389891364246609,-2.1616388674129947
0.1381,0.23642454203449428,0.8619,0.7635754579655057,3.0948859307068264,3.5907714708282,3.4322381084170197,0.7119807533272576,24.212356288920006,-0.04601808318287317,-1.5649386876680713,-1.0608178021898904,0.0766034955838752,2.970337883155317,1.986123576549302,-0.08120628072625403,1.1881351532621267,1.1069288725358726,1.0608178021898904,-0.15780977631012924,-1.7822027298931904,-0.8791947040134293,-2.628252483807211,0.18979067576073289,7.3592259698448865,4.920764161798409,-0.20119440735150668,2.943690387937954,2.742495980586447,2.628252483807211,-0.39098508311223956,-4.415535581906933,-2.178268181211961
0.1391,0.23779405158403988,0.8609,0.7622059484159601,3.117296400878491,3.620973865580776,3.459999322446719,0.7095187029765628,24.128629249932363,-0.04624467625114026,-1.5726444466732736,-1.0656195046615398,0.07718033855443043,2.987543821512447,1.9991046554053375,-0.08181778378946049,1.1950175286049787,1.1131997448155182,1.0656195046615398,-0.15899812234389094,-1.7925262929074683,-0.8859049105898196,-2.6401490474033005,0.19121984575297735,7.401854920952236,4.952925719301913,-0.2027094502188212,2.960741968380894,2.758032518162073,2.6401490474033005,-0.39392929597179854,-4.441112952571342,-2.1948932011398403
0.1401,0.23916000427808046,0.8599,0.7608399957219195,3.139706871050155,3.651246506628858,3.4878096063438324,0.7070664116922232,24.045234087881752,-0.04647012778162496,-1.5803113853601243,-1.0703891471238516,0.07775376150552102,3.004705073042395,2.0120696874240647,-0.0824256613384707,1.201882029216958,1.1194563678784875,1.0703891471238516,-0.16017942284399173,-1.8028230438254371,-0.8926133195455772,-2.651966180017935,0.1926405424007567,7.444373157227793,4.985047519610615,-0.20421551061367751,2.977749262891117,2.7735337522774395,2.651966180017935,-0.3968560530144342,-4.466623894336676,-2.2115137673331753
0.1411,0.24052242234197033,0.8589,0.7594775776580297,3.162117341221819,3.6815896393314924,3.515669134552818,0.7046238294966006,23.96216910317675,-0.04669444422541375,-1.587939723110964,-1.0751269048506666,0.078323737572455,3.021821916975106,2.0250187496968945,-0.08302988489440509,1.2087287667900428,1.1256988818956377,1.0751269048506666,-0.16135362246686008,-1.8130931501850633,-0.8993198678012568,-2.663704315904676,0.19405269914486248,7.486781370483848,5.017129753724035,-0.20571251797760098,2.99471254819354,2.7890000302159392,2.663704315904676,-0.3997652171224635,-4.492068822290308,-2.2281297235080952
0.1421,0.24188132784119398,0.8579,0.758118672158806,3.1845278113934836,3.7120035101917273,3.5435780821277887,0.7021909066938351,23.87943260580837,-0.04691763198850009,-1.595529677774654,-1.0798329522473307,0.07889024074480112,3.0388946305319893,2.0379519190294597,-0.0836304268839735,1.2155578522127959,1.1319274253288223,1.0798329522473307,-0.16252066762877462,-1.8233367783191934,-0.9060244937006373,-2.675363887165324,0.19545625154257842,7.5290802475564025,5.049172611933657,-0.20720040399578,3.0116320990225613,2.804431695026781,2.675363887165324,-0.4026566555383584,-4.517448148533841,-2.244740916906876
0.1431,0.24323674268262926,0.8569,0.7567632573173707,3.2069382815651477,3.742488366863283,3.5715366247353666,0.6997675938688278,23.797022915315488,-0.04713969743211598,-1.6030814656778496,-1.0845074628508566,0.0794532458514832,3.055923488941785,2.0508692719424113,-0.08422726062367496,1.2223693955767143,1.1381421349530394,1.0845074628508566,-0.16368050647515814,-1.8335540933650705,-0.9127271369893719,-2.6869453237503227,0.19685113723075093,7.571270470344476,5.081176283824904,-0.2086791025579196,3.028508188137791,2.8198290855798716,2.6869453237503227,-0.40553023978867053,-4.542762282206685,-2.261347198245033
0.1441,0.24458868861579894,0.8559,0.755411311384201,3.229348751736812,3.773044458157275,3.5995449386575364,0.6973538418861828,23.714938360748853,-0.047360646873060235,-1.6105953016361667,-1.0891506093301209,0.0800127285461041,3.0729087654562925,2.0637708846722758,-0.0848203603042387,1.229163506182517,1.1443431458782782,1.0891506093301209,-0.1648330888503428,-1.8437452592737755,-0.9194277387939975,-2.698449053459246,0.19823729588942823,7.613352715849078,5.11314095827926,-0.21014854971969327,3.045341086339631,2.835192536619938,2.698449053459246,-0.4083858456091215,-4.568011629509447,-2.277948421659322
0.14509999999999998,0.24593718723411667,0.8549,0.7540628127658833,3.2517592219084754,3.8036720340489825,3.6276032007945336,0.6949496018891572,23.63317728063536,-0.04758048658402671,-1.618071398965341,-1.0937625634862216,0.08056866529251193,3.089850731366022,2.0766568331723123,-0.08540970097532384,1.2359402925464087,1.1505305915710848,1.0937625634862216,-0.16597836626783577,-1.8539104388196135,-0.9261262416012277,-2.7098755019416854,0.19961466920609935,7.655327656211979,5.145066823476393,-0.21160868366483504,3.0621310624847906,2.8505223788199556,2.7098755019416854,-0.41122335287093437,-4.593196593727188,-2.294544444656437
0.14609999999999998,0.2472822599761224,0.8539,0.7527177400238776,3.27416969208014,3.8343713456846693,3.6557115886677294,0.6925548252985793,23.551738022941283,-0.047799222793929445,-1.6255099694922872,-1.0983434962529466,0.08112103335059449,3.1067496560157157,2.089527193113364,-0.08599525853045886,1.2426998624062864,1.1567046038758275,1.0983434962529466,-0.16711629188105337,-1.8640497936094294,-0.9328225892375361,-2.7212250926984054,0.2009832008404991,7.69719595875417,5.176954066896264,-0.21305944466782603,3.0788783835016678,2.8658189388338418,2.7212250926984054,-0.41404264550832515,-4.618317575252503,-2.3111351280624226
0.14709999999999998,0.24862392812670842,0.8529,0.7513760718732916,3.296580162251804,3.8651426453884437,3.6838702804225423,0.69016946381175,23.470618945034932,-0.04801686168822609,-1.632911223566096,-1.1028935776973363,0.08166981076229947,3.1236058068197514,2.1023820398847146,-0.08657700969222297,1.2494423227279006,1.1628653130356776,1.1028935776973363,-0.16824682045452244,-1.8741634840918509,-0.939516726849037,-2.732498247082745,0.20234283638997183,7.738958286014025,5.208802875321252,-0.21450077505718024,3.09558331440561,2.8810825393484296,2.732498247082745,-0.4168436114471521,-4.643374971608415,-2.327720335972822
0.14809999999999998,0.24996221281834108,0.8519,0.7500377871816589,3.318990632423468,3.895986186669172,3.712079454831372,0.6877934694013577,23.3898184136497,-0.04823340940924121,-1.640275370069031,-1.1074129770203875,0.08221497633788268,3.140419449277493,2.1152214485949883,-0.08715493199766947,1.2561677797109974,1.169012847713328,1.1074129770203875,-0.16936990833555216,-1.8842516695664957,-0.9462086008816604,-2.7436953843023555,0.20369352335540067,7.780615295785338,5.240613434838383,-0.21593261917932996,3.1122461183141352,2.896313499134805,2.7436953843023555,-0.41962614253473063,-4.668369177471202,-2.3442999357035776
0.14909999999999998,0.2512971350322687,0.8509,0.7487028649677313,3.3414011025951322,3.9269022242274434,3.7403392912965443,0.6854267943143441,23.309334804845534,-0.048448872056485515,-1.6476026164273816,-1.111901862557833,0.08275650964237515,3.157190846988464,2.1280454940730067,-0.0877290037839769,1.2628763387953859,1.175147335011409,1.111901862557833,-0.17048551342635204,-1.8943145081930783,-0.9528981590615975,-2.7548169214211358,0.20503521110767867,7.822167641154904,5.2723859308414465,-0.21735492336307521,3.1288670564619614,2.9115121330988862,2.7548169214211358,-0.4223901344707539,-4.693300584692942,-2.36087379774256
0.15009999999999998,0.25262871559972433,0.8499,0.7473712844002757,3.3638115727667968,3.957891013962579,3.7686499698532696,0.6830693910707819,23.229166503970767,-0.04866325568697488,-1.6548931686223156,-1.116360401781044,0.08329439098226607,3.173920261667461,2.140854250868683,-0.08829920417433362,1.2695681046669847,1.181268900492651,1.116360401781044,-0.1715935951565997,-1.9043521570004762,-0.9595853503760319,-2.7658632733614645,0.20636785085471493,7.863615970539974,5.304120548033224,-0.2187676358846121,3.14544638821599,2.926678752331378,2.7658632733614645,-0.425135486739327,-4.718169582323984,-2.3774417957018468
0.15109999999999998,0.253956975203117,0.8489,0.746043024796883,3.386222042938461,3.988952812979692,3.7970116711726254,0.6807212124627201,23.149311905622824,-0.04887656631554606,-1.6621472312006123,-1.1207887612979874,0.08382860139239838,3.190607953159516,2.153647793253927,-0.08886551306404497,1.2762431812638066,1.1873776681997616,1.1207887612979874,-0.17269411445644334,-1.9143647718957095,-0.9662701250541654,-2.776834852906577,0.20769139560896724,7.9049609277253285,5.335817470427719,-0.22017070693311203,3.161984371090132,2.94181366415702,2.776834852906577,-0.42786210254207924,-4.742976556635197,-2.3940038062706996
0.15209999999999999,0.25528193437722607,0.8479,0.7447180656227739,3.408632513110125,4.020087879596797,3.8254245765645565,0.6783822115530973,23.069769413611297,-0.049088809915176196,-1.6693650072855308,-1.1251871068544477,0.08435912262309299,3.207254179454907,2.1664261952235524,-0.08942791110688394,1.282901671781963,1.1934737606750792,1.1251871068544477,-0.17378703372997695,-1.9243525076729442,-0.9729524345484735,-2.7877320707035875,0.20900580015554174,7.946203151900453,5.367476881352407,-0.22156408857690466,3.1784812607601816,2.9569171721832768,2.7877320707035875,-0.4305698887324464,-4.767721891140271,-2.4105597091691298
0.15309999999999999,0.25660361351036154,0.8469,0.7433963864896385,3.4310429832817895,4.051296473351976,3.8538888679808854,0.6760523416744713,22.990537440914718,-0.04929999241728836,-1.6765466985871986,-1.129555603335013,0.08488593712743725,3.2238591967037316,2.179189530496156,-0.08998637970161774,1.2895436786814927,1.1995572989798748,1.129555603335013,-0.174872316829055,-1.9343155180222389,-0.979632231516281,-2.7985553352659345,0.21031102102069898,7.987343277695658,5.399098963450422,-0.22294773473009646,3.194937311078263,2.9719895763481667,2.7985553352659345,-0.4332587557507954,-4.792405966617395,-2.4271093871022558
0.1541,0.25792203284554366,0.8459,0.7420779671544564,3.4534534534534536,4.082578855010584,3.8824047280183556,0.6737315564279277,22.911614409643455,-0.04951011971206851,-1.6836925054133915,-1.133894414764488,0.08540902804882333,3.240423259230728,2.191937872515063,-0.0905409009787955,1.2961693036922912,1.2056284027134958,1.133894414764488,-0.17594992902761883,-1.9442539555384366,-0.9863094698015674,-2.809305052976882,0.2116070164409793,8.028381935218793,5.43068389868289,-0.22432160111983632,3.2113527740875174,2.987031172967681,2.809305052976882,-0.4359286175608156,-4.817029161131275,-2.4436527257152085
0.1551,0.2592372124816583,0.8449,0.7407627875183417,3.4758639236251176,4.113935286572514,3.91097233992167,0.6714198096818718,22.832998750998637,-0.04971919764877299,-1.6908026266799905,-1.1382037043092212,0.08592837920866395,3.256946619549793,2.204671294449236,-0.09109145778772573,1.302778647819917,1.2116871900321913,1.1382037043092212,-0.17701983699638968,-1.9541679717298759,-0.9929841044170443,-2.8199816280928056,0.21289374633276797,8.06931975009122,5.462231868331182,-0.2256856452540512,3.227727900036488,3.002042254782437,2.8199816280928056,-0.43857939158681913,-4.841591850054732,-2.4601896135487453
0.1561,0.26054917237460845,0.8439,0.7394508276253915,3.498274393796782,4.145366031279514,3.9395918875865723,0.6691170555708421,22.75468890523178,-0.049927232036036454,-1.6978772599214524,-1.1424836342785458,0.08644397509430769,3.2734295283784443,2.217389869194206,-0.09163803368366502,1.3093718113513777,1.2177337776677126,1.1424836342785458,-0.1780820087779727,-1.9640577170270666,-0.9996560915264934,-2.8305854627467655,0.21417117226235408,8.110157343483639,5.4937430529992275,-0.2270398263897053,3.2440629373934553,3.01702311100375,2.8305854627467655,-0.44121099865205937,-4.866094406090184,-2.476719941995478
0.1571,0.26185793233845583,0.8429,0.7381420676615442,3.5206848639684463,4.176871353622548,3.9682635555629235,0.6668232484943084,22.67668332160395,-0.050134228642177314,-1.704916601301199,-1.1467343661263263,0.08695580084715046,3.289872234652168,2.230093669372992,-0.0921806129152197,1.3159488938608672,1.2237682809456476,1.1467343661263263,-0.17913641376237016,-1.9739233407913006,-1.0063253884273444,-2.8411169569523347,0.21543925741647627,8.15089533215164,5.525217632615782,-0.2283841055015867,3.2603581328606563,3.0319740273590696,2.8411169569523347,-0.44382336291806296,-4.890537199290984,-2.493243605256712
0.1581,0.2631635120465553,0.8419,0.7368364879534447,3.5430953341401104,4.2084515193492225,3.99698752905782,0.6645383431154668,22.59898045834473,-0.05034019319550182,-1.7119208456219566,-1.150956060452543,0.08746384225094127,3.306274985538668,2.2427827673370664,-0.09271918041194176,1.3225099942154672,1.2297908138035254,1.150956060452543,-0.18018302266288302,-1.983764991323201,-1.012991953533541,-2.851576508607528,0.21669796657334905,8.19153432847101,5.5566557864368304,-0.22971844525157536,3.276613731388404,3.0468952861368286,2.851576508607528,-0.4464164118249244,-4.914920597082606,-2.5097605003000023
0.1591,0.2644659310326798,0.8409,0.7355340689673202,3.565505804311775,4.24010679547125,4.025763993938707,0.6622622943600238,22.521578782610938,-0.05054513138460573,-1.7188901863360158,-1.1551488770050007,0.08796808572026707,3.322638026452,2.255457235167267,-0.09325372177212812,1.3290552105808005,1.2358014888086724,1.1551488770050007,-0.1812218074923952,-1.9935828158711997,-1.0196557463585942,-2.861964513499034,0.21794726607413356,8.232074940472733,5.588057693047833,-0.231042809958415,3.292829976189095,3.06178716623068,2.861964513499034,-0.4489900760325486,-4.939244964283638,-2.526270526817153
0.1601,0.2657652086921381,0.8399,0.734234791307862,3.587916274483439,4.271837450271983,4.054593136736529,0.6599950574149787,22.444476770445164,-0.05074904885867485,-1.7258248155554503,-1.1593129746810844,0.08846851828923524,3.3389616010666163,2.2681171446747674,-0.09378422325082032,1.3355846404266465,1.2418004171758261,1.1593129746810844,-0.18225274154005555,-2.0033769606399696,-1.0263167274989407,-2.8722813653065637,0.21918712379489716,8.272517771877817,5.61942353036615,-0.23235716556798142,3.3090071087511275,3.076649943183146,2.8722813653065637,-0.4515442893628786,-4.96351066312669,-2.542773587183005
0.1611,0.267061364282882,0.8389,0.7329386357171179,3.610326744655103,4.303643753313986,4.083475144648889,0.6577365877273869,22.367672906733745,-0.05095195122778245,-1.732724924062233,-1.1634485115295812,0.08896512760032813,3.3552459513312707,2.2807625674020175,-0.09431067174798703,1.3420983805325082,1.247787708784521,1.1634485115295812,-0.18327579934831517,-2.0131475707987625,-1.0329748586174965,-2.8825274556073675,0.22041750911900013,8.312863422131718,5.65075347564335,-0.23366147962400374,3.325145368852687,3.0914838892286833,2.8825274556073675,-0.4540789887430039,-4.987718053279031,-2.5592695864146675
0.1621,0.2683544169266078,0.8379,0.7316455830733922,3.632737214826767,4.335525975446672,4.112410205543229,0.6554868410031324,22.291165685165016,-0.051153844063186155,-1.7395907013183323,-1.1675556447525852,0.08945790189343972,3.3714913174828625,2.293393574623717,-0.09483305479690805,1.3485965269931448,1.2537634721962367,1.1675556447525852,-0.18429095669034778,-2.0228947904897177,-1.03963010242748,-2.892703173880952,0.22163839290993323,8.35311248643865,5.682047705467632,-0.23495572123928507,3.34124499457546,3.106289273336175,2.892703173880952,-0.4565941141492183,-5.011867491863191,-2.5757584321314573
0.1631,0.2696443856098477,0.8369,0.7303556143901523,3.6551476849984317,4.367484388813994,4.141398507960027,0.653245773205688,22.21495360818713,-0.05135473289762225,-1.7464223354757193,-1.1716345307074805,0.08994682999509361,3.387697938060148,2.306010237347761,-0.09535136055273888,1.3550791752240592,1.2597278146713202,1.1716345307074805,-0.18529819054783248,-2.0326187628360888,-1.0462824226764407,-2.9028089075139936,0.22284974748460404,8.393265555795557,5.713306395766168,-0.23623986106737035,3.357306222318223,3.1210663612508527,2.9028089075139936,-0.4590896085519744,-5.035959333477334,-2.5922400345153145
0.1641,0.27093128918505316,0.8359,0.7290687108149468,3.6775581551700958,4.399519266862178,4.170440241116021,0.6510133405548638,22.139035186965526,-0.051554623225597784,-1.753220013386302,-1.1756853249089585,0.09043190130782795,3.4038660499173465,2.3186126263162157,-0.09586557778125968,1.361546419966939,1.2656808421856793,1.1756853249089585,-0.18629747908908761,-2.0423196299504074,-1.0529317841305366,-2.912845041805338,0.2240515465870379,8.43332321702582,5.744529721807519,-0.2375138712746711,3.373329286810329,3.135815415535658,2.912845041805338,-0.461565417861709,-5.059993930215491,-2.6087143062718616
0.1651,0.2722151463716703,0.8349,0.7277848536283297,3.69996862534176,4.4316308843475385,4.199535594907443,0.6487894995255622,22.06340894134057,-0.05175352050368156,-1.759983920611821,-1.179708182031126,0.09091310579975481,3.419995888237659,2.331200812006288,-0.09637569584780842,1.3679983552950636,1.2716226594472553,1.179708182031126,-0.18728880164756323,-2.0519975329425955,-1.0595781525590326,-2.922811959971221,0.22524376536251015,8.473286052812755,5.775717858204044,-0.2387777255130464,3.3893144211251016,3.1505366956120553,2.922811959971221,-0.46402149087555655,-5.083971631687653,-2.6251811625919887
0.1661,0.273495975757207,0.8339,0.7265040242427929,3.7223790955134244,4.463819517344314,4.228684759913279,0.6465742068465202,21.988073399784792,-0.051951430150792524,-1.7667142414336574,-1.1837032559096587,0.09139043399428791,3.436087686546665,2.3437748646312944,-0.09688170470639107,1.374435074618666,1.277553369912275,1.1837032559096587,-0.188272138700679,-2.061652611927999,-1.0662214947190192,-2.932710043150605,0.22642638033209586,8.513154641732793,5.806870978914285,-0.24003139889282274,3.405261856693117,3.1652304578002943,2.932710043150605,-0.4664577792249186,-5.107892785039676,-2.641640521113989
0.1671,0.27477379579829114,0.8329,0.7252262042017088,3.7447895656850885,4.496085443252596,4.2578879273985475,0.6443674194990495,21.913027099360033,-0.05214835754848647,-1.7734111588625812,-1.1876706995440043,0.09186387696003481,3.4521416767256263,2.356334854141657,-0.09738359488896373,1.3808566706902505,1.2834730758012869,1.1876706995440043,-0.18924747184899854,-2.071285006035376,-1.07286177834037,-2.9425396704106372,0.2275993693676274,8.552929558288463,5.837989257245454,-0.24127486795623962,3.421171823315386,3.1798969553591463,2.9425396704106372,-0.468874237323867,-5.131757734973077,-2.658092301886307
0.1681,0.27604862482172166,0.8319,0.7239513751782783,3.7672000358567526,4.52842894080629,4.287145289317588,0.6421690947157742,21.838268585674538,-0.05234430804124117,-1.7800748546484495,-1.1916106650996832,0.09233342630085231,3.4681580890246893,2.3688808502258585,-0.09788135749489515,1.3872632356098757,1.2893818781149806,1.1916106650996832,-0.19021478379574747,-2.0808948534148133,-1.0794989721108776,-2.9523012187523516,0.22876271166705528,8.592611372941077,5.869072865855781,-0.24250811065134237,3.437044549176431,3.194536438525089,2.9523012187523516,-0.4712708223183977,-5.155566823764646,-2.6745364273306924
0.1691,0.27732048102551055,0.8309,0.7226795189744895,3.789610506028417,4.560850290081137,4.316457038317385,0.6399791899793644,21.763796412839866,-0.05253928693673895,-1.7867055092898152,-1.1955233039105746,0.09279907414606389,3.4841371520759736,2.381412922311463,-0.09837498418059178,1.3936548608303896,1.2952798766497977,1.1955233039105746,-0.19117405832665568,-2.090482291245584,-1.086133045661665,-2.9619950631163303,0.2299163877302118,8.632200652143174,5.900121976757056,-0.24373110630627712,3.45288026085727,3.209149154550993,2.9619950631163303,-0.4736474940364889,-5.179320391285904,-2.6909728222060623
0.1701,0.2785893824799173,0.8299,0.7214106175200827,3.812020976200081,4.593349772502808,4.345823367740902,0.6377976630212656,21.689609143427692,-0.05273329950614797,-1.7933033020434923,-1.1994087664813387,0.09326081314083247,3.500079092906572,2.393931139566066,-0.09886446714929434,1.4000316371626291,1.3011671700133347,1.1994087664813387,-0.19212528029012682,-2.100047455743943,-1.0927639695527311,-2.971621576388703,0.23106037933495857,8.671697958370721,5.931136761316977,-0.2449438356040115,3.4686791833482897,3.2237353477442783,2.971621576388703,-0.47600421493897005,-5.203018775022432,-2.7074014135726996
0.1711,0.2798553471284748,0.8289,0.7201446528715252,3.8344314463717453,4.6259276708550425,4.375244471630441,0.6356244718204256,21.615705348426513,-0.05292635098440109,-1.7998684109340393,-1.2032672024898028,0.09371863643668785,3.5159841369514377,2.4064355708983225,-0.09934979914103823,1.406393654780575,1.307043855639537,1.2032672024898028,-0.19306843557772607,-2.1095904821708626,-1.099391715258786,-2.9811811294070654,0.23219466951371756,8.711103850155048,5.9621173902617,-0.24614628055746035,3.484441540062019,3.2382952595045587,2.9811811294070654,-0.47834095007117794,-5.22666231009303,-2.723822130757142
